state_code,resource_id,quantity
14,R6,48.0
14,R7,313.5
14,R8,12.0
14,R9,19.5
15,R1,3949941.5
15,R10,1.0
15,R11,1.0
15,R2,59249124.0
15,R3,1285.5
15,R4,6429.0
15,R5,26.0
15,R6,22.0
15,R7,115.5
15,R8,11.0
15,R9,7.5
16,R1,13226101.0
16,R10,3.5
16,R11,1.5
16,R2,198391518.0
16,R3,4411.0
16,R4,22056.0
16,R5,73.5
16,R6,64.0
16,R7,361.5
16,R8,13.5
16,R9,21.5
17,R1,10680800.0
17,R10,3.0
17,R11,0.5
17,R2,160212006.0
17,R3,3559.5
17,R4,17799.0
17,R5,55.5
17,R6,43.0
17,R7,261.5
17,R8,15.5
17,R9,17.0
18,R1,112340073.5
18,R10,45.0
18,R11,16.5
18,R2,1685101104.0
18,R3,37383.5
18,R4,186918.0
18,R5,619.5
18,R6,496.0
18,R7,3372.5
18,R8,155.0
18,R9,201.5
19,R1,323197981.0
19,R10,123.5
19,R11,44.0
19,R2,4847969718.0
19,R3,107529.0
19,R4,537645.0
19,R5,1922.0
19,R6,1425.0
19,R7,9364.0
19,R8,423.0
19,R9,568.0
20,R1,118757282.0
20,R10,45.5
20,R11,12.5
20,R2,1781359236.0
20,R3,39696.0
20,R4,198480.0
20,R5,668.0
20,R6,516.0
20,R7,3551.0
20,R8,155.0
20,R9,203.0
21,R1,151107184.5
21,R10,57.5
21,R11,17.0
21,R2,2266607772.0
21,R3,50362.0
21,R4,251811.0
21,R5,814.5
21,R6,657.5
21,R7,4153.0
21,R8,187.0
21,R9,238.5
22,R1,91962712.5
22,R10,24.5
22,R11,13.5
22,R2,1379440692.0
22,R3,30538.5
22,R4,152694.0
22,R5,532.5
22,R6,390.0
22,R7,2442.0
22,R8,124.5
22,R9,165.0
23,R1,261456512.0
23,R10,103.0
23,R11,30.5
23,R2,3921847686.0
23,R3,86993.0
23,R4,434967.0
23,R5,1392.5
23,R6,1094.0
23,R7,7544.0
23,R8,351.5
23,R9,452.0
24,R1,217582891.0
24,R10,70.0
24,R11,17.0
24,R2,3263743368.0
24,R3,72493.5
24,R4,362469.0
24,R5,1205.0
24,R6,950.0
24,R7,5818.5
24,R8,298.0
24,R9,389.0
25,R1,875689.0
25,R10,0.5
25,R11,0.0
25,R2,13135338.0
25,R3,305.0
25,R4,1527.0
25,R5,4.0
25,R6,4.5
25,R7,24.5
25,R8,0.5
25,R9,0.5
26,R1,1237352.0
26,R10,0.0
26,R11,0.0
26,R2,18560286.0
26,R3,417.0
26,R4,2085.0
26,R5,8.0
26,R6,6.5
26,R7,23.0
26,R8,3.0
26,R9,0.0
27,R1,389616751.0
27,R10,137.5
27,R11,54.0
27,R2,5844251268.0
27,R3,130030.0
27,R4,650152.0
27,R5,2254.0
27,R6,1762.5
27,R7,11233.5
27,R8,497.5
27,R9,659.0
28,R1,299758809.5
28,R10,113.0
28,R11,39.0
28,R2,4496382144.0
28,R3,99830.5
28,R4,499153.0
28,R5,1709.0
28,R6,1318.0
28,R7,8673.5
28,R8,363.5
28,R9,519.0
29,R1,219943069.0
29,R10,73.0
29,R11,33.5
29,R2,3299146038.0
29,R3,73276.5
29,R4,366384.0
29,R5,1269.5
29,R6,948.0
29,R7,6444.0
29,R8,291.0
29,R9,426.5
30,R1,5250762.0
30,R10,1.0
30,R11,0.0
30,R2,78761430.0
30,R3,1737.0
30,R4,8685.0
30,R5,33.0
30,R6,19.5
30,R7,124.5
30,R8,4.0
30,R9,13.5
31,R1,232102.5
31,R10,0.0
31,R11,0.0
31,R2,3481542.0
31,R3,79.0
31,R4,396.0
31,R5,1.5
31,R6,1.5
31,R7,4.5
31,R8,0.0
31,R9,0.0
32,R1,120261819.5
32,R10,48.5
32,R11,16.0
32,R2,1803927294.0
32,R3,40261.5
32,R4,201309.0
32,R5,665.0
32,R6,502.0
32,R7,3097.5
32,R8,150.5
32,R9,211.0
33,R1,254153229.5
33,R10,97.5
33,R11,39.5
33,R2,3812298444.0
33,R3,84511.5
33,R4,422558.0
33,R5,1404.0
33,R6,1067.0
33,R7,7021.5
33,R8,332.5
33,R9,440.5
34,R1,4375700.0
34,R10,0.5
34,R11,0.5
34,R2,65635506.0
34,R3,1477.0
34,R4,7385.0
34,R5,19.5
34,R6,22.5
34,R7,137.0
34,R8,1.5
34,R9,8.5
35,R1,1325881.0
35,R10,0.5
35,R11,0.5
35,R2,19888218.0
35,R3,448.5
35,R4,2243.0
35,R5,11.0
35,R6,6.5
35,R7,23.0
35,R8,0.0
35,R9,1.5
