district_code,resource_id,quantity
107,R39,5832992.0
107,R40,3499796.0
107,R41,5250.0
107,R42,157502.0
107,R43,2187372.0
107,R44,150.0
107,R45,836.0
107,R46,63.0
107,R47,1056.0
107,R48,58330.0
107,R49,63000.0
107,R50,5249692.0
107,R51,1604073.0
107,R52,583300.0
107,R53,16.0
107,R54,72913.0
107,R55,648.0
107,R56,1398.0
108,R1,8013306.0
108,R2,2804657.0
108,R3,2403992.0
108,R4,641221.0
108,R5,40066530.0
108,R6,120199590.0
108,R7,16026612.0
108,R8,45849.0
108,R9,61131.0
108,R10,3071768.0
108,R11,2537547.0
108,R12,1200.0
108,R13,840.0
108,R14,2671.0
108,R15,334.0
108,R16,1119.0
108,R17,80134.0
108,R18,107151.0
108,R19,667776.0
108,R20,53422.0
108,R21,1841.0
108,R22,716.0
108,R23,2146.0
108,R24,1018.0
108,R25,2671.0
108,R26,322.0
108,R27,10.0
108,R28,54.0
108,R29,612.0
108,R30,890.0
108,R31,44.0
108,R32,195.0
108,R33,21.0
108,R34,767.0
108,R35,130.0
108,R36,14.0
108,R37,1.0
108,R38,3.0
108,R39,5342204.0
108,R40,3205322.0
108,R41,5094.0
108,R42,152987.0
108,R43,2003326.0
108,R44,148.0
108,R45,949.0
108,R46,56.0
108,R47,1156.0
108,R48,53422.0
108,R49,61277.0
108,R50,4807984.0
108,R51,1469106.0
108,R52,534220.0
108,R53,14.0
108,R54,66778.0
108,R55,594.0
108,R56,1346.0
109,R1,9806454.0
109,R2,3432259.0
109,R3,2941936.0
109,R4,784516.0
109,R5,49032270.0
109,R6,147096810.0
109,R7,19612908.0
109,R8,52650.0
109,R9,70200.0
109,R10,3759140.0
109,R11,3105377.0
109,R12,1200.0
109,R13,840.0
109,R14,3269.0
109,R15,410.0
109,R16,1353.0
109,R17,98064.0
109,R18,131028.0
109,R19,817204.0
109,R20,65376.0
109,R21,2180.0
109,R22,817.0
109,R23,2615.0
109,R24,1168.0
109,R25,3343.0
109,R26,334.0
109,R27,29.0
109,R28,42.0
109,R29,690.0
109,R30,1282.0
109,R31,110.0
109,R32,208.0
109,R33,32.0
109,R34,690.0
109,R35,197.0
109,R36,36.0
109,R37,14.0
109,R38,4.0
109,R39,6537636.0
109,R40,3922582.0
109,R41,5850.0
109,R42,175633.0
109,R43,2451614.0
109,R44,224.0
109,R45,1134.0
109,R46,81.0
109,R47,1296.0
109,R48,65376.0
109,R49,70323.0
109,R50,5883872.0
109,R51,1798080.0
109,R52,653764.0
109,R53,18.0
109,R54,81860.0
109,R55,765.0
109,R56,1552.0
11,R1,1784676.0
11,R2,624636.0
11,R3,535402.0
11,R4,142774.0
11,R5,8923380.0
11,R6,26770140.0
11,R7,3569352.0
11,R8,8165.0
11,R9,10886.0
11,R10,684126.0
11,R11,565148.0
11,R12,911.44
11,R13,2124.0
11,R14,594.0
11,R15,74.0
11,R16,238.0
11,R17,17846.0
11,R18,23796.0
11,R19,148724.0
11,R20,11898.0
11,R21,396.0
11,R22,149.0
11,R23,476.0
11,R24,208.0
11,R25,594.0
11,R26,72.0
11,R27,16.0
11,R28,4.0
11,R29,143.0
11,R30,233.0
11,R31,21.0
11,R32,17.0
11,R33,0.0
11,R34,60.0
11,R35,16.0
11,R36,3.0
11,R37,0.0
11,R38,0.0
11,R39,1189784.0
11,R40,713870.0
11,R41,908.0
11,R42,27216.0
11,R43,446168.0
11,R44,4.0
11,R45,143.0
11,R46,4.0
11,R47,229.0
11,R48,11898.0
11,R49,10886.0
11,R50,1070806.0
11,R51,327190.0
11,R52,118978.0
11,R53,9.0
11,R54,14872.0
11,R55,138.0
11,R56,284.0
110,R1,39757068.0
110,R2,13914974.0
110,R3,11927120.0
110,R4,3181226.0
110,R5,198785340.0
110,R6,596356020.0
110,R7,79514136.0
110,R8,211877.0
110,R9,282503.0
110,R10,15240210.0
110,R11,12589738.0
110,R12,1200.0
110,R13,840.0
110,R14,13252.0
110,R15,1656.0
110,R16,5511.0
110,R17,397570.0
110,R18,531387.0
110,R19,3313089.0
110,R20,265048.0
110,R21,8835.0
110,R22,2200.0
110,R23,10601.0
110,R24,4638.0
110,R25,13252.0
110,R26,1168.0
110,R27,59.0
110,R28,26.0
110,R29,2650.0
110,R30,4417.0
110,R31,220.0
110,R32,361.0
110,R33,118.0
110,R34,1742.0
110,R35,65.0
110,R36,74.0
110,R37,5.0
110,R38,18.0
110,R39,26504712.0
110,R40,15902827.0
110,R41,23542.0
110,R42,706874.0
110,R43,9939267.0
110,R44,110.0
110,R45,3187.0
110,R46,38.0
110,R47,4907.0
110,R48,265048.0
110,R49,283076.0
110,R50,23854241.0
110,R51,7288796.0
110,R52,2650471.0
110,R53,74.0
110,R54,331308.0
110,R55,2945.0
110,R56,6024.0
111,R1,16063998.0
111,R2,5622399.0
111,R3,4819199.0
111,R4,1285119.0
111,R5,80319990.0
111,R6,240959970.0
111,R7,32127996.0
111,R8,80066.0
111,R9,106756.0
111,R10,6157866.0
111,R11,5086933.0
111,R12,1200.0
111,R13,840.0
111,R14,5354.0
111,R15,669.0
111,R16,2142.0
111,R17,160640.0
111,R18,214186.0
111,R19,1338666.0
111,R20,107094.0
111,R21,3570.0
111,R22,1338.0
111,R23,4284.0
111,R24,1874.0
111,R25,5354.0
111,R26,428.0
111,R27,35.0
111,R28,10.0
111,R29,1071.0
111,R30,1784.0
111,R31,44.0
111,R32,53.0
111,R33,7.0
111,R34,535.0
111,R35,37.0
111,R36,30.0
111,R37,2.0
111,R38,8.0
111,R39,10709332.0
111,R40,6425599.0
111,R41,8897.0
111,R42,266890.0
111,R43,4016000.0
111,R44,44.0
111,R45,1075.0
111,R46,16.0
111,R47,1784.0
111,R48,107094.0
111,R49,106756.0
111,R50,9638399.0
111,R51,2945066.0
111,R52,1070933.0
111,R53,30.0
111,R54,133867.0
111,R55,1190.0
111,R56,2434.0
112,R1,19846458.0
112,R2,6946260.0
112,R3,5953938.0
112,R4,1587716.0
112,R5,99232290.0
112,R6,297696870.0
112,R7,39692916.0
112,R8,104186.0
112,R9,138914.0
112,R10,7607809.0
112,R11,6284712.0
112,R12,1200.0
112,R13,840.0
112,R14,6616.0
112,R15,1007.0
112,R16,2646.0
112,R17,198464.0
112,R18,264620.0
112,R19,1653872.0
112,R20,132310.0
112,R21,4410.0
112,R22,1654.0
112,R23,5292.0
112,R24,2316.0
112,R25,6817.0
112,R26,535.0
112,R27,27.0
112,R28,44.0
112,R29,1326.0
112,R30,2757.0
112,R31,110.0
112,R32,132.0
112,R33,18.0
112,R34,662.0
112,R35,27.0
112,R36,74.0
112,R37,2.0
112,R38,69.0
112,R39,13230972.0
112,R40,7938584.0
112,R41,11576.0
112,R42,347286.0
112,R43,4961614.0
112,R44,122.0
112,R45,1630.0
112,R46,19.0
112,R47,2205.0
112,R48,132310.0
112,R49,138914.0
112,R50,11907874.0
112,R51,3638517.0
112,R52,1323098.0
112,R53,37.0
112,R54,165766.0
112,R55,1574.0
112,R56,3316.0
113,R1,22122990.0
113,R2,7743047.0
113,R3,6636897.0
113,R4,1769839.0
113,R5,110614950.0
113,R6,331844850.0
113,R7,44245980.0
113,R8,116822.0
113,R9,155764.0
113,R10,8480480.0
113,R11,7005613.0
113,R12,1200.0
113,R13,840.0
113,R14,7375.0
113,R15,958.0
113,R16,2950.0
113,R17,221230.0
113,R18,294974.0
113,R19,1843583.0
113,R20,147486.0
113,R21,4952.0
113,R22,1844.0
113,R23,5900.0
113,R24,2654.0
113,R25,7375.0
113,R26,692.0
113,R27,30.0
113,R28,105.0
113,R29,1523.0
113,R30,2459.0
113,R31,236.0
113,R32,530.0
113,R33,70.0
113,R34,1061.0
113,R35,450.0
113,R36,166.0
113,R37,21.0
113,R38,10.0
113,R39,14748660.0
113,R40,8849196.0
113,R41,12980.0
113,R42,389408.0
113,R43,5530747.0
113,R44,350.0
113,R45,1745.0
113,R46,154.0
113,R47,2567.0
113,R48,147486.0
113,R49,155764.0
113,R50,13273794.0
113,R51,4055882.0
113,R52,1474866.0
113,R53,40.0
113,R54,184358.0
113,R55,1638.0
113,R56,3442.0
114,R1,4019514.0
114,R2,1406830.0
114,R3,1205854.0
114,R4,321562.0
114,R5,20097570.0
114,R6,60292710.0
114,R7,8039028.0
114,R8,21090.0
114,R9,28121.0
114,R10,1540814.0
114,R11,1272846.0
114,R12,1067.92
114,R13,693.92
114,R14,1340.0
114,R15,183.0
114,R16,536.0
114,R17,40196.0
114,R18,53594.0
114,R19,334960.0
114,R20,26796.0
114,R21,893.0
114,R22,334.0
114,R23,1072.0
114,R24,468.0
114,R25,1340.0
114,R26,107.0
114,R27,10.0
114,R28,2.0
114,R29,286.0
114,R30,447.0
114,R31,12.0
114,R32,14.0
114,R33,2.0
114,R34,134.0
114,R35,10.0
114,R36,25.0
114,R37,0.0
114,R38,4.0
114,R39,2679676.0
114,R40,1607806.0
114,R41,2343.0
114,R42,70302.0
114,R43,1004878.0
114,R44,12.0
114,R45,270.0
114,R46,8.0
114,R47,447.0
114,R48,26796.0
114,R49,28121.0
114,R50,2411708.0
114,R51,736911.0
114,R52,267968.0
114,R53,26.0
114,R54,33496.0
114,R55,298.0
114,R56,609.0
115,R1,15622506.0
115,R2,5467878.0
115,R3,4686752.0
115,R4,1249800.0
115,R5,78112530.0
115,R6,234337590.0
115,R7,31245012.0
115,R8,81294.0
115,R9,108391.0
115,R10,5988628.0
115,R11,4947126.0
115,R12,1200.0
115,R13,821.12
115,R14,5208.0
115,R15,651.0
115,R16,2084.0
115,R17,156225.0
115,R18,208300.0
115,R19,1301875.0
115,R20,104150.0
115,R21,3472.0
115,R22,1301.0
115,R23,4166.0
115,R24,1823.0
115,R25,5208.0
115,R26,417.0
115,R27,25.0
115,R28,10.0
115,R29,1041.0
115,R30,1736.0
115,R31,44.0
115,R32,52.0
115,R33,45.0
115,R34,520.0
115,R35,29.0
115,R36,28.0
115,R37,2.0
115,R38,6.0
115,R39,10415004.0
115,R40,6249002.0
115,R41,9032.0
115,R42,270978.0
115,R43,3905627.0
115,R44,44.0
115,R45,1041.0
115,R46,15.0
115,R47,1736.0
115,R48,104150.0
115,R49,108391.0
115,R50,9373504.0
115,R51,2864126.0
115,R52,1041500.0
115,R53,28.0
115,R54,130188.0
115,R55,1157.0
115,R56,2368.0
116,R1,10972380.0
116,R2,3840333.0
116,R3,3291715.0
116,R4,877790.0
116,R5,54861900.0
116,R6,164585700.0
116,R7,21944760.0
116,R8,58704.0
116,R9,78272.0
116,R10,4206079.0
116,R11,3474587.0
116,R12,1200.0
116,R13,784.48
116,R14,3658.0
116,R15,476.0
116,R16,1463.0
116,R17,109724.0
116,R18,146298.0
116,R19,914365.0
116,R20,73150.0
116,R21,2438.0
116,R22,914.0
116,R23,2926.0
116,R24,1280.0
116,R25,3658.0
116,R26,292.0
116,R27,119.0
116,R28,7.0
116,R29,751.0
116,R30,1220.0
116,R31,30.0
116,R32,37.0
116,R33,4.0
116,R34,366.0
116,R35,15.0
116,R36,36.0
116,R37,2.0
116,R38,8.0
116,R39,7314920.0
116,R40,4388952.0
116,R41,6523.0
116,R42,195680.0
116,R43,2743095.0
116,R44,30.0
116,R45,731.0
116,R46,20.0
116,R47,1220.0
116,R48,73150.0
116,R49,78272.0
116,R50,6583428.0
116,R51,2011603.0
116,R52,731492.0
116,R53,41.0
116,R54,91436.0
116,R55,813.0
116,R56,1662.0
117,R1,6218076.0
117,R2,2176327.0
117,R3,1865423.0
117,R4,497552.0
117,R5,31090380.0
117,R6,93271140.0
117,R7,12436152.0
117,R8,36322.0
117,R9,48428.0
117,R10,2383596.0
117,R11,1969057.0
117,R12,1200.0
117,R13,840.0
117,R14,2073.0
117,R15,259.0
117,R16,863.0
117,R17,62181.0
117,R18,83115.0
117,R19,518173.0
117,R20,41454.0
117,R21,1454.0
117,R22,542.0
117,R23,1658.0
117,R24,798.0
117,R25,2075.0
117,R26,166.0
117,R27,8.0
117,R28,28.0
117,R29,415.0
117,R30,691.0
117,R31,36.0
117,R32,170.0
117,R33,2.0
117,R34,529.0
117,R35,56.0
117,R36,12.0
117,R37,0.0
117,R38,2.0
117,R39,4145384.0
117,R40,2487230.0
117,R41,4036.0
117,R42,121180.0
117,R43,1554519.0
117,R44,126.0
117,R45,710.0
117,R46,42.0
117,R47,889.0
117,R48,41454.0
117,R49,48528.0
117,R50,3730846.0
117,R51,1139981.0
117,R52,414538.0
117,R53,12.0
117,R54,51817.0
117,R55,460.0
117,R56,1040.0
118,R1,12225438.0
118,R2,4278903.0
118,R3,3667631.0
118,R4,978194.0
118,R5,61127190.0
118,R6,183381570.0
118,R7,24450876.0
118,R8,75268.0
118,R9,100358.0
118,R10,4686418.0
118,R11,3871389.0
118,R12,1200.0
118,R13,840.0
118,R14,4076.0
118,R15,522.0
118,R16,1680.0
118,R17,122254.0
118,R18,163317.0
118,R19,1018787.0
118,R20,81502.0
118,R21,2717.0
118,R22,1018.0
118,R23,3260.0
118,R24,1426.0
118,R25,4076.0
118,R26,398.0
118,R27,27.0
118,R28,8.0
118,R29,881.0
118,R30,1358.0
118,R31,64.0
118,R32,41.0
118,R33,42.0
118,R34,554.0
118,R35,113.0
118,R36,40.0
118,R37,2.0
118,R38,12.0
118,R39,8150292.0
118,R40,4890175.0
118,R41,8363.0
118,R42,251065.0
118,R43,3056359.0
118,R44,34.0
118,R45,993.0
118,R46,22.0
118,R47,1475.0
118,R48,81502.0
118,R49,100517.0
118,R50,7335263.0
118,R51,2241330.0
118,R52,815029.0
118,R53,45.0
118,R54,101878.0
118,R55,906.0
118,R56,1852.0
119,R1,15498312.0
119,R2,5424409.0
119,R3,4649494.0
119,R4,1239864.0
119,R5,77491560.0
119,R6,232474680.0
119,R7,30996624.0
119,R8,89070.0
119,R9,118760.0
119,R10,5941020.0
119,R11,4907799.0
119,R12,1200.0
119,R13,840.0
119,R14,5166.0
119,R15,649.0
119,R16,2066.0
119,R17,154983.0
119,R18,206644.0
119,R19,1291525.0
119,R20,103322.0
119,R21,3492.0
119,R22,1340.0
119,R23,4132.0
119,R24,1892.0
119,R25,5166.0
119,R26,414.0
119,R27,20.0
119,R28,70.0
119,R29,1034.0
119,R30,1729.0
119,R31,71.0
119,R32,333.0
119,R33,6.0
119,R34,827.0
119,R35,140.0
119,R36,29.0
119,R37,14.0
119,R38,146.0
119,R39,10332208.0
119,R40,6199324.0
119,R41,9896.0
119,R42,296899.0
119,R43,3874579.0
119,R44,314.0
119,R45,1286.0
119,R46,113.0
119,R47,1836.0
119,R48,103322.0
119,R49,118760.0
119,R50,9298988.0
119,R51,2841358.0
119,R52,1033220.0
119,R53,29.0
119,R54,129152.0
119,R55,1148.0
119,R56,2489.0
12,R1,3362640.0
12,R2,1176924.0
12,R3,1008792.0
12,R4,269012.0
12,R5,16813200.0
12,R6,50439600.0
12,R7,6725280.0
12,R8,15524.0
12,R9,20697.0
12,R10,1289012.0
12,R11,1064836.0
12,R12,970.48
12,R13,645.2
12,R14,1120.0
12,R15,151.0
12,R16,448.0
12,R17,33626.0
12,R18,44835.0
12,R19,280220.0
12,R20,22418.0
12,R21,748.0
12,R22,280.0
12,R23,896.0
12,R24,392.0
12,R25,1120.0
12,R26,120.0
12,R27,76.0
12,R28,4.0
12,R29,224.0
12,R30,374.0
12,R31,27.0
12,R32,22.0
12,R33,4.0
12,R34,128.0
12,R35,32.0
12,R36,6.0
12,R37,0.0
12,R38,4.0
12,R39,2241760.0
12,R40,1345056.0
12,R41,1725.0
12,R42,51744.0
12,R43,840660.0
12,R44,10.0
12,R45,224.0
12,R46,6.0
12,R47,374.0
12,R48,22418.0
12,R49,20697.0
12,R50,2017584.0
12,R51,616484.0
12,R52,224176.0
12,R53,14.0
12,R54,28022.0
12,R55,250.0
12,R56,510.0
120,R1,8527956.0
120,R2,2984784.0
120,R3,2558387.0
120,R4,682237.0
120,R5,42639780.0
120,R6,127919340.0
120,R7,17055912.0
120,R8,48036.0
120,R9,64184.0
120,R10,3269049.0
120,R11,2700520.0
120,R12,1200.0
120,R13,840.0
120,R14,2868.0
120,R15,378.0
120,R16,1137.0
120,R17,85280.0
120,R18,113706.0
120,R19,710664.0
120,R20,56853.0
120,R21,1944.0
120,R22,722.0
120,R23,2274.0
120,R24,1066.0
120,R25,2843.0
120,R26,308.0
120,R27,11.0
120,R28,42.0
120,R29,589.0
120,R30,1159.0
120,R31,49.0
120,R32,230.0
120,R33,3.0
120,R34,566.0
120,R35,143.0
120,R36,145.0
120,R37,43.0
120,R38,27.0
120,R39,5685304.0
120,R40,3411183.0
120,R41,5337.0
120,R42,160273.0
120,R43,2131988.0
120,R44,192.0
120,R45,907.0
120,R46,82.0
120,R47,1062.0
120,R48,57269.0
120,R49,64048.0
120,R50,5116773.0
120,R51,1563459.0
120,R52,568531.0
120,R53,32.0
120,R54,71066.0
120,R55,632.0
120,R56,1436.0
121,R1,6665436.0
121,R2,2332902.0
121,R3,1999630.0
121,R4,533313.0
121,R5,33327180.0
121,R6,99981540.0
121,R7,13330872.0
121,R8,39739.0
121,R9,52984.0
121,R10,2555084.0
121,R11,2110722.0
121,R12,1200.0
