district_code,resource_id,quantity
14,R5,1.05
14,R6,0.7000000000000001
14,R7,2.8000000000000003
14,R8,0.05
14,R9,0.2
14,R10,0.0
14,R11,0.0
14,R1,119370.75
14,R2,1790561.25
14,R3,40.2
14,R4,201.0
14,R5,0.30000000000000004
14,R6,0.35000000000000003
14,R7,3.45
14,R8,0.2
14,R9,0.25
14,R10,0.05
14,R11,0.0
14,R1,42433.05
14,R2,636495.75
14,R3,13.0
14,R4,65.0
14,R5,0.15000000000000002
14,R6,0.2
14,R7,1.35
14,R8,0.05
14,R9,0.1
14,R10,0.0
14,R11,0.0
15,R1,63672.450000000004
15,R2,955086.75
15,R3,21.3
15,R4,106.5
15,R5,0.5
15,R6,0.2
15,R7,1.55
15,R8,0.1
15,R9,0.05
15,R10,0.0
15,R11,0.0
15,R1,51580.5
15,R2,773707.5
15,R3,17.35
15,R4,86.75
15,R5,0.15000000000000002
15,R6,0.25
15,R7,1.9500000000000002
15,R8,0.0
15,R9,0.1
15,R10,0.05
15,R11,0.0
15,R1,12091.95
15,R2,181379.25
15,R3,4.15
15,R4,20.75
15,R5,0.15000000000000002
15,R6,0.1
15,R7,0.25
15,R8,0.05
15,R9,0.1
15,R10,0.0
15,R11,0.0
16,R1,61490.4
16,R2,922356.0
16,R3,20.700000000000003
16,R4,103.5
16,R5,0.25
16,R6,0.25
16,R7,1.35
16,R8,0.0
16,R9,0.2
16,R10,0.0
16,R11,0.0
16,R1,56587.05
16,R2,848805.75
16,R3,19.25
16,R4,96.25
16,R5,0.25
16,R6,0.25
16,R7,0.9500000000000001
16,R8,0.05
16,R9,0.05
16,R10,0.05
16,R11,0.0
16,R1,4903.35
16,R2,73550.25
16,R3,1.5
16,R4,7.5
16,R5,0.05
16,R6,0.15000000000000002
16,R7,0.2
16,R8,0.0
16,R9,0.0
16,R10,0.0
16,R11,0.0
17,R1,42556.950000000004
17,R2,638354.25
17,R3,14.8
17,R4,74.0
17,R5,0.15000000000000002
17,R6,0.1
17,R7,1.75
17,R8,0.05
17,R9,0.05
17,R10,0.0
17,R11,0.0
17,R1,40785.3
17,R2,611779.5
17,R3,13.9
17,R4,69.5
17,R5,0.15000000000000002
17,R6,0.4
17,R7,0.8500000000000001
17,R8,0.0
17,R9,0.15000000000000002
17,R10,0.0
17,R11,0.0
17,R1,1771.65
17,R2,26574.75
17,R3,0.65
17,R4,3.25
17,R5,0.05
17,R6,0.05
17,R7,0.0
17,R8,0.0
17,R9,0.0
17,R10,0.0
17,R11,0.0
18,R1,34604.4
18,R2,519066.0
18,R3,10.700000000000001
18,R4,53.5
18,R5,0.2
18,R6,0.15000000000000002
18,R7,0.7000000000000001
18,R8,0.05
18,R9,0.05
18,R10,0.0
18,R11,0.0
18,R1,32374.65
18,R2,485619.75
18,R3,11.0
18,R4,55.0
18,R5,0.30000000000000004
18,R6,0.2
18,R7,0.7000000000000001
18,R8,0.0
18,R9,0.05
18,R10,0.0
18,R11,0.0
18,R1,2229.75
18,R2,33446.25
18,R3,1.0
18,R4,5.0
18,R5,0.05
18,R6,0.05
18,R7,0.05
18,R8,0.0
18,R9,0.0
18,R10,0.0
18,R11,0.0
19,R1,83247.75
19,R2,1248716.25
19,R3,29.5
19,R4,147.5
19,R5,0.5
19,R6,0.2
19,R7,1.85
19,R8,0.05
19,R9,0.30000000000000004
19,R10,0.0
19,R11,0.0
19,R1,67016.55
19,R2,1005248.25
19,R3,20.950000000000003
19,R4,104.75
19,R5,0.25
19,R6,0.2
19,R7,1.6
19,R8,0.05
19,R9,0.1
19,R10,0.0
19,R11,0.0
19,R1,16231.2
19,R2,243468.0
19,R3,5.6000000000000005
19,R4,28.0
19,R5,0.05
19,R6,0.05
19,R7,0.2
19,R8,0.05
19,R9,0.05
19,R10,0.0
19,R11,0.0
20,R1,47200.05
20,R2,708000.75
20,R3,15.850000000000001
20,R4,79.25
20,R5,0.35000000000000003
20,R6,0.25
20,R7,0.05
20,R8,0.05
20,R9,0.05
20,R10,0.0
20,R11,0.0
20,R1,43150.65
20,R2,647259.75
20,R3,14.55
20,R4,72.75
20,R5,0.25
20,R6,0.15000000000000002
20,R7,1.4000000000000001
20,R8,0.0
20,R9,0.15000000000000002
20,R10,0.0
20,R11,0.0
20,R1,4049.4
20,R2,60741.0
20,R3,1.25
20,R4,6.25
20,R5,0.05
20,R6,0.05
20,R7,0.05
20,R8,0.0
20,R9,0.0
20,R10,0.0
20,R11,0.0
21,R1,229493.7
21,R2,3442405.5
21,R3,79.10000000000001
21,R4,395.5
21,R5,1.05
21,R6,1.05
21,R7,6.0
21,R8,0.2
21,R9,0.4
21,R10,0.2
21,R11,0.05
21,R1,114741.75
21,R2,1721126.25
21,R3,37.6
21,R4,188.0
21,R5,0.6000000000000001
21,R6,0.25
21,R7,1.6500000000000001
21,R8,0.0
21,R9,0.1
21,R10,0.05
21,R11,0.0
21,R1,114751.95000000001
21,R2,1721279.25
21,R3,37.35
21,R4,186.75
21,R5,0.55
21,R6,0.45
21,R7,5.1000000000000005
21,R8,0.1
21,R9,0.35000000000000003
21,R10,0.15000000000000002
21,R11,0.0
22,R1,47834.700000000004
22,R2,717520.5
22,R3,18.400000000000002
22,R4,92.0
22,R5,0.30000000000000004
22,R6,0.25
22,R7,1.4000000000000001
22,R8,0.1
22,R9,0.0
22,R10,0.0
22,R11,0.0
22,R1,39792.450000000004
22,R2,596886.75
22,R3,13.15
22,R4,65.75
22,R5,0.45
22,R6,0.05
22,R7,1.35
22,R8,0.05
22,R9,0.15000000000000002
22,R10,0.0
22,R11,0.0
22,R1,8042.25
22,R2,120633.75
22,R3,2.3000000000000003
22,R4,11.5
22,R5,0.05
22,R6,0.05
22,R7,0.1
22,R8,0.05
22,R9,0.0
22,R10,0.0
22,R11,0.0
23,R1,77862.0
23,R2,1167930.0
23,R3,25.950000000000003
23,R4,129.75
23,R5,0.55
23,R6,0.2
23,R7,2.5500000000000003
23,R8,0.0
23,R9,0.1
23,R10,0.05
23,R11,0.0
23,R1,72445.8
23,R2,1086687.0
23,R3,24.450000000000003
23,R4,122.25
23,R5,0.2
23,R6,0.45
23,R7,2.4000000000000004
23,R8,0.0
23,R9,0.1
23,R10,0.05
23,R11,0.0
23,R1,5416.200000000001
23,R2,81243.0
23,R3,1.6500000000000001
23,R4,8.25
23,R5,0.05
23,R6,0.05
23,R7,0.2
23,R8,0.0
23,R9,0.0
23,R10,0.0
23,R11,0.0
24,R1,226511.25
24,R2,3397668.75
24,R3,75.4
24,R4,377.0
24,R5,1.0
24,R6,0.8500000000000001
24,R7,4.95
24,R8,0.30000000000000004
24,R9,0.4
24,R10,0.0
24,R11,0.05
24,R1,213569.1
24,R2,3203536.5
24,R3,72.10000000000001
24,R4,360.5
24,R5,1.05
24,R6,0.8500000000000001
24,R7,6.9
24,R8,0.15000000000000002
24,R9,0.30000000000000004
24,R10,0.05
24,R11,0.0
24,R1,12942.150000000001
24,R2,194132.25
24,R3,3.8000000000000003
24,R4,19.0
24,R5,0.05
24,R6,0.15000000000000002
24,R7,0.5
24,R8,0.15000000000000002
24,R9,0.0
24,R10,0.0
24,R11,0.0
25,R1,4734.6
25,R2,71019.0
25,R3,1.6
25,R4,8.0
25,R5,0.05
25,R6,0.05
25,R7,0.1
25,R8,0.0
25,R9,0.0
25,R10,0.0
25,R11,0.0
25,R1,4734.6
25,R2,71019.0
25,R3,2.0500000000000003
25,R4,10.25
25,R5,0.05
25,R6,0.05
25,R7,0.1
25,R8,0.0
25,R9,0.0
25,R10,0.0
25,R11,0.0
26,R1,65685.45
26,R2,985281.75
26,R3,21.150000000000002
26,R4,105.75
26,R5,0.6000000000000001
26,R6,0.30000000000000004
26,R7,1.3
26,R8,0.1
26,R9,0.05
26,R10,0.1
26,R11,0.0
26,R1,59476.8
26,R2,892152.0
26,R3,18.3
26,R4,91.5
26,R5,0.2
26,R6,0.35000000000000003
26,R7,0.9500000000000001
26,R8,0.0
26,R9,0.1
26,R10,0.0
26,R11,0.0
26,R1,6208.650000000001
26,R2,93129.75
26,R3,2.35
26,R4,11.75
26,R5,0.05
26,R6,0.05
26,R7,0.15000000000000002
26,R8,0.0
26,R9,0.0
26,R10,0.0
26,R11,0.0
27,R1,149966.55000000002
27,R2,2249498.25
27,R3,52.45
27,R4,262.25
27,R5,0.8500000000000001
27,R6,0.6000000000000001
27,R7,4.0
27,R8,0.25
27,R9,0.2
27,R10,0.05
27,R11,0.0
27,R1,140571.0
27,R2,2108565.0
27,R3,46.6
27,R4,233.0
27,R5,0.7000000000000001
27,R6,0.4
27,R7,4.8500000000000005
27,R8,0.05
27,R9,0.2
27,R10,0.0
27,R11,0.0
27,R1,9395.550000000001
27,R2,140933.25
27,R3,3.35
27,R4,16.75
27,R5,0.05
27,R6,0.1
27,R7,0.30000000000000004
27,R8,0.0
27,R9,0.0
27,R10,0.0
27,R11,0.0
28,R1,68215.2
28,R2,1023228.0
28,R3,23.85
28,R4,119.25
28,R5,0.35000000000000003
28,R6,0.5
28,R7,0.7000000000000001
28,R8,0.1
28,R9,0.2
28,R10,0.05
28,R11,0.0
28,R1,63500.700000000004
28,R2,952510.5
28,R3,20.200000000000003
28,R4,101.0
28,R5,0.35000000000000003
28,R6,0.4
28,R7,0.4
28,R8,0.05
28,R9,0.1
28,R10,0.0
28,R11,0.0
28,R1,4714.5
28,R2,70717.5
28,R3,1.6500000000000001
28,R4,8.25
28,R5,0.05
28,R6,0.05
28,R7,0.15000000000000002
28,R8,0.0
28,R9,0.0
28,R10,0.0
28,R11,0.0
29,R1,78175.95
29,R2,1172639.25
29,R3,25.200000000000003
29,R4,126.0
29,R5,0.4
29,R6,0.2
29,R7,2.1
29,R8,0.15000000000000002
29,R9,0.1
29,R10,0.0
29,R11,0.0
29,R1,71439.0
29,R2,1071585.0
29,R3,25.450000000000003
29,R4,127.25
29,R5,0.2
29,R6,0.25
29,R7,1.25
29,R8,0.1
29,R9,0.05
29,R10,0.1
29,R11,0.0
29,R1,6736.950000000001
29,R2,101054.25
29,R3,2.15
29,R4,10.75
29,R5,0.05
29,R6,0.05
29,R7,0.25
29,R8,0.0
29,R9,0.0
29,R10,0.0
29,R11,0.0
30,R1,57293.4
30,R2,859401.0
30,R3,19.200000000000003
30,R4,96.0
30,R5,0.35000000000000003
30,R6,0.1
30,R7,1.55
30,R8,0.2
30,R9,0.05
30,R10,0.0
30,R11,0.0
30,R1,53524.05
30,R2,802860.75
30,R3,18.35
30,R4,91.75
30,R5,0.25
30,R6,0.30000000000000004
30,R7,1.6500000000000001
30,R8,0.05
30,R9,0.1
30,R10,0.0
30,R11,0.05
30,R1,3769.3500000000004
30,R2,56540.25
30,R3,1.25
30,R4,6.25
30,R5,0.05
30,R6,0.05
30,R7,0.15000000000000002
30,R8,0.0
30,R9,0.0
30,R10,0.0
30,R11,0.0
31,R1,87048.0
31,R2,1305720.0
31,R3,29.0
31,R4,145.0
31,R5,0.65
31,R6,0.15000000000000002
31,R7,4.6000000000000005
31,R8,0.2
31,R9,0.2
31,R10,0.0
31,R11,0.0
31,R1,71725.95
31,R2,1075889.25
31,R3,21.75
31,R4,108.75
31,R5,0.35000000000000003
31,R6,0.30000000000000004
31,R7,2.3000000000000003
31,R8,0.0
31,R9,0.15000000000000002
31,R10,0.0
31,R11,0.0
31,R1,15322.050000000001
31,R2,229830.75
31,R3,4.95
31,R4,24.75
31,R5,0.05
31,R6,0.05
31,R7,0.4
31,R8,0.0
31,R9,0.05
31,R10,0.0
31,R11,0.0
32,R1,79478.25
32,R2,1192173.75
32,R3,27.6
32,R4,138.0
32,R5,0.30000000000000004
32,R6,0.35000000000000003
32,R7,4.2
32,R8,0.2
32,R9,0.2
32,R10,0.0
32,R11,0.0
32,R1,70903.5
32,R2,1063552.5
32,R3,23.900000000000002
32,R4,119.5
32,R5,0.30000000000000004
32,R6,0.30000000000000004
32,R7,1.6500000000000001
32,R8,0.15000000000000002
32,R9,0.05
32,R10,0.1
32,R11,0.0
32,R1,8574.75
32,R2,128621.25
32,R3,3.2
32,R4,16.0
32,R5,0.15000000000000002
32,R6,0.05
32,R7,0.2
32,R8,0.0
32,R9,0.0
32,R10,0.0
32,R11,0.0
33,R1,122101.5
33,R2,1831522.5
33,R3,39.25
33,R4,196.25
33,R5,0.7000000000000001
33,R6,0.5
33,R7,4.15
33,R8,0.1
33,R9,0.1
33,R10,0.0
33,R11,0.0
33,R1,91898.85
33,R2,1378482.75
33,R3,30.25
33,R4,151.25
33,R5,0.35000000000000003
33,R6,0.30000000000000004
33,R7,2.7
33,R8,0.05
33,R9,0.15000000000000002
33,R10,0.0
33,R11,0.0
33,R1,30202.65
33,R2,453039.75
33,R3,9.1
33,R4,45.5
33,R5,0.25
33,R6,0.1
33,R7,0.35000000000000003
33,R8,0.0
33,R9,0.1
33,R10,0.0
33,R11,0.0
34,R1,12618.150000000001
34,R2,189272.25
34,R3,3.7
34,R4,18.5
34,R5,0.15000000000000002
34,R6,0.05
34,R7,0.4
34,R8,0.0
34,R9,0.0
34,R10,0.05
34,R11,0.0
34,R1,12618.150000000001
34,R2,189272.25
34,R3,4.0
34,R4,20.0
34,R5,0.05
34,R6,0.1
34,R7,0.45
34,R8,0.0
34,R9,0.0
34,R10,0.05
34,R11,0.0
35,R1,344748.45
35,R2,5171226.75
35,R3,113.75
35,R4,568.75
35,R5,1.8
35,R6,1.75
35,R7,6.5
35,R8,0.45
35,R9,0.45
35,R10,0.15000000000000002
35,R11,0.05
35,R1,245850.6
35,R2,3687759.0
35,R3,79.65
35,R4,398.25
35,R5,1.35
35,R6,0.8
35,R7,7.95
35,R8,0.2
35,R9,0.55
35,R10,0.0
35,R11,0.0
35,R1,98897.85
35,R2,1483467.75
35,R3,32.15
35,R4,160.75
35,R5,0.8500000000000001
35,R6,0.4
35,R7,2.95
35,R8,0.30000000000000004
35,R9,0.1
35,R10,0.0
35,R11,0.0
36,R1,122275.20000000001
36,R2,1834128.0
36,R3,41.0
36,R4,205.0
36,R5,0.6000000000000001
36,R6,0.25
36,R7,4.8500000000000005
36,R8,0.1
36,R9,0.15000000000000002
36,R10,0.1
36,R11,0.05
36,R1,79905.90000000001
36,R2,1198588.5
36,R3,25.3
36,R4,126.5
36,R5,0.6000000000000001
36,R6,0.35000000000000003
36,R7,1.5
36,R8,0.15000000000000002
36,R9,0.25
36,R10,0.0
36,R11,0.0
36,R1,42369.3
36,R2,635539.5
36,R3,14.700000000000001
36,R4,73.5
36,R5,0.2
36,R6,0.15000000000000002
36,R7,0.35000000000000003
36,R8,0.0
36,R9,0.15000000000000002
36,R10,0.1
36,R11,0.05
37,R1,329038.5
37,R2,4935577.5
37,R3,108.60000000000001
37,R4,543.0
37,R5,1.9000000000000001
37,R6,1.25
37,R7,10.05
37,R8,0.6000000000000001
37,R9,0.45
37,R10,0.15000000000000002
37,R11,0.1
37,R1,154862.85
37,R2,2322942.75
37,R3,55.1
37,R4,275.5
37,R5,1.1
37,R6,0.75
37,R7,4.65
37,R8,0.2
37,R9,0.35000000000000003
37,R10,0.1
37,R11,0.0
37,R1,174175.65000000002
37,R2,2612634.75
37,R3,59.900000000000006
37,R4,299.5
37,R5,1.1
37,R6,0.9500000000000001
37,R7,2.9000000000000004
37,R8,0.25
37,R9,0.45
37,R10,0.0
37,R11,0.0
38,R1,237993.75
38,R2,3569906.25
38,R3,78.5
38,R4,392.5
38,R5,1.3
38,R6,1.3
38,R7,10.3
38,R8,0.2
38,R9,0.55
38,R10,0.05
38,R11,0.1
38,R1,187748.40000000002
38,R2,2816226.0
38,R3,65.65
38,R4,328.25
38,R5,0.55
38,R6,0.7000000000000001
38,R7,6.2
38,R8,0.1
38,R9,0.4
38,R10,0.0
38,R11,0.0
38,R1,50245.350000000006
38,R2,753680.25
38,R3,14.75
38,R4,73.75
38,R5,0.15000000000000002
38,R6,0.25
38,R7,1.75
38,R8,0.15000000000000002
38,R9,0.15000000000000002
38,R10,0.1
38,R11,0.0
39,R1,91846.5
39,R2,1377697.5
39,R3,30.05
39,R4,150.25
39,R5,0.25
39,R6,0.2
39,R7,0.7000000000000001
39,R8,0.2
39,R9,0.05
39,R10,0.05
39,R11,0.0
39,R1,73034.1
39,R2,1095511.5
39,R3,23.700000000000003
39,R4,118.5
39,R5,0.25
39,R6,0.30000000000000004
39,R7,2.4000000000000004
39,R8,0.05
39,R9,0.05
39,R10,0.0
39,R11,0.0
39,R1,18812.4
39,R2,282186.0
39,R3,5.75
39,R4,28.75
39,R5,0.05
39,R6,0.1
39,R7,0.30000000000000004
39,R8,0.0
39,R9,0.0
39,R10,0.0
39,R11,0.0
40,R1,90024.45000000001
40,R2,1350366.75
40,R3,30.5
40,R4,152.5
40,R5,0.4
40,R6,0.2
40,R7,3.0
40,R8,0.05
40,R9,0.25
40,R10,0.0
40,R11,0.1
40,R1,62202.15
40,R2,933032.25
40,R3,21.1
40,R4,105.5
40,R5,0.25
40,R6,0.2
40,R7,1.1500000000000001
40,R8,0.15000000000000002
40,R9,0.1
40,R10,0.05
40,R11,0.0
40,R1,27822.300000000003
40,R2,417334.5
40,R3,10.200000000000001
40,R4,51.0
40,R5,0.05
40,R6,0.1
40,R7,0.45
40,R8,0.05
40,R9,0.05
40,R10,0.0
40,R11,0.0
41,R1,524810.85
41,R2,7872162.75
41,R3,170.15
41,R4,850.75
41,R5,2.5500000000000003
41,R6,2.95
41,R7,16.400000000000002
41,R8,0.9500000000000001
41,R9,0.9500000000000001
41,R10,0.15000000000000002
41,R11,0.05
41,R1,214354.65000000002
41,R2,3215319.75
41,R3,72.0
41,R4,360.0
41,R5,0.65
41,R6,0.9
41,R7,9.850000000000001
41,R8,0.45
41,R9,0.65
41,R10,0.1
41,R11,0.05
41,R1,310456.2
41,R2,4656843.0
41,R3,104.35000000000001
41,R4,521.75
41,R5,2.0
41,R6,1.1
41,R7,8.200000000000001
41,R8,0.55
41,R9,0.4
41,R10,0.0
41,R11,0.05
42,R1,149361.9
42,R2,2240428.5
42,R3,50.550000000000004
42,R4,252.75
42,R5,0.8
42,R6,0.75
42,R7,6.9
42,R8,0.30000000000000004
42,R9,0.30000000000000004
42,R10,0.05
42,R11,0.05
42,R1,115275.0
42,R2,1729125.0
42,R3,39.6
42,R4,198.0
42,R5,0.45
42,R6,0.35000000000000003
42,R7,4.6000000000000005
42,R8,0.30000000000000004
42,R9,0.1
42,R10,0.0
42,R11,0.0
42,R1,34086.9
42,R2,511303.5
42,R3,11.5
42,R4,57.5
42,R5,0.25
42,R6,0.15000000000000002
42,R7,1.0
42,R8,0.05
42,R9,0.05
42,R10,0.0
42,R11,0.0
43,R1,304361.10000000003
43,R2,4565416.5
43,R3,99.30000000000001
43,R4,496.5
43,R5,1.4000000000000001
43,R6,1.25
43,R7,2.7
43,R8,0.4
43,R9,0.45
43,R10,0.0
43,R11,0.05
43,R1,221477.7
43,R2,3322165.5
43,R3,73.75
43,R4,368.75
43,R5,1.35
43,R6,0.9500000000000001
43,R7,4.95
43,R8,0.15000000000000002
43,R9,0.25
43,R10,0.0
43,R11,0.0
43,R1,82883.40000000001
43,R2,1243251.0
43,R3,28.900000000000002
43,R4,144.5
43,R5,0.25
43,R6,0.30000000000000004
43,R7,2.5
