state_code,resource_id,quantity
31,R9,0.0
32,R1,6.190053
32,R10,7.471051
32,R11,9.247781
32,R2,6.190053
32,R3,7.462016
32,R4,8.083874
32,R5,9.151826
32,R6,9.489837
32,R7,6.815438
32,R8,4.771678
32,R9,5.56242
33,R1,13.08164
33,R10,15.019123
33,R11,22.830458
33,R2,13.08164
33,R3,15.663255
33,R4,16.968469
33,R5,19.322052
33,R6,20.170629
33,R7,15.449425
33,R8,10.542079
33,R9,11.612541
34,R1,0.225224
34,R10,0.077021
34,R11,0.288993
34,R2,0.225224
34,R3,0.273745
34,R4,0.296556
34,R5,0.268362
34,R6,0.425341
34,R7,0.301441
34,R8,0.047558
34,R9,0.224079
35,R1,0.068245
35,R10,0.077021
35,R11,0.288993
35,R2,0.068245
35,R3,0.083124
35,R4,0.090071
35,R5,0.151384
35,R6,0.122876
35,R7,0.050607
35,R8,0.0
35,R9,0.039543
