state_code,resource_id,quantity
19,R7,1292792378.0
19,R8,4328356.0
19,R9,5771147.0
19,R10,247785538.0
19,R11,204692163.0
19,R12,9618680.0
19,R13,4809281.0
19,R14,215779.0
19,R15,27269.0
19,R16,86530.0
19,R17,6464123.0
19,R18,8618633.0
19,R19,53866330.0
19,R20,4309337.0
19,R21,144080.0
19,R22,54112.0
19,R23,172666.0
19,R24,75477.0
19,R25,215529.0
19,R26,17506.0
19,R27,1027.0
19,R28,866.0
19,R29,43130.0
19,R30,72075.0
19,R31,2015.0
19,R32,2239.0
19,R33,2315.0
19,R34,21547.0
19,R35,1788.0
19,R36,1445.0
19,R37,426.0
19,R38,2612.0
19,R39,430930669.0
19,R40,258558504.0
19,R41,481188.0
19,R42,14427867.0
19,R43,161599158.0
19,R44,3958.0
19,R45,43095.0
19,R46,5438.0
19,R47,71827.0
19,R48,4309306.0
19,R49,5771203.0
19,R50,387837880.0
19,R51,118506376.0
19,R52,43093401.0
19,R53,1583.0
19,R54,5386710.0
19,R55,47897.0
19,R56,98019.0
2,R1,49147571.0
2,R2,17201623.0
2,R3,14744302.0
2,R4,3931797.0
2,R5,245737452.0
2,R6,737212448.0
2,R7,98295071.0
2,R8,318507.0
2,R9,424632.0
2,R10,18839926.0
2,R11,15563272.0
2,R12,707740.0
2,R13,353877.0
2,R14,16558.0
2,R15,2053.0
2,R16,6847.0
2,R17,491534.0
2,R18,655537.0
2,R19,4095622.0
2,R20,327674.0
2,R21,10939.0
2,R22,4146.0
2,R23,13171.0
2,R24,5769.0
2,R25,16429.0
2,R26,1392.0
2,R27,267.0
2,R28,65.0
2,R29,3358.0
2,R30,5578.0
2,R31,416.0
2,R32,162.0
2,R33,209.0
2,R34,1676.0
2,R35,514.0
2,R36,329.0
2,R37,2.0
2,R38,69.0
2,R39,32764994.0
2,R40,19658996.0
2,R41,35405.0
2,R42,1061566.0
2,R43,12286924.0
2,R44,184.0
2,R45,3508.0
2,R46,128.0
2,R47,5595.0
2,R48,327669.0
2,R49,424694.0
2,R50,29488592.0
2,R51,9010379.0
2,R52,3276510.0
2,R53,247.0
2,R54,409572.0
2,R55,3733.0
2,R56,7553.0
20,R1,237514584.0
20,R2,83130362.0
20,R3,71254458.0
20,R4,19001227.0
20,R5,1187572824.0
20,R6,3562718520.0
20,R7,475029256.0
20,R8,1351136.0
20,R9,1801393.0
20,R10,91047500.0
20,R11,75213094.0
20,R12,3002412.0
20,R13,1501211.0
20,R14,79786.0
20,R15,10391.0
20,R16,32132.0
20,R17,2375579.0
20,R18,3166912.0
20,R19,19793062.0
20,R20,1583431.0
20,R21,52894.0
20,R22,20329.0
20,R23,63570.0
20,R24,28492.0
20,R25,79243.0
20,R26,7552.0
20,R27,2545.0
20,R28,155.0
20,R29,15860.0
20,R30,26697.0
20,R31,3448.0
20,R32,970.0
20,R33,1039.0
20,R34,8146.0
20,R35,2585.0
20,R36,772.0
20,R37,25.0
20,R38,2192.0
20,R39,158343232.0
20,R40,95005941.0
20,R41,150124.0
20,R42,4503745.0
20,R43,59379031.0
20,R44,5195.0
20,R45,15868.0
20,R46,3631.0
20,R47,26389.0
20,R48,1583615.0
20,R49,1801503.0
20,R50,142508937.0
20,R51,43544609.0
20,R52,15834790.0
20,R53,562.0
20,R54,1979638.0
20,R55,17669.0
20,R56,36746.0
21,R1,302214468.0
21,R2,105775394.0
21,R3,90664324.0
21,R4,24177362.0
21,R5,1511071963.0
21,R6,4533215710.0
21,R7,604428739.0
21,R8,2081979.0
21,R9,2775952.0
21,R10,115849053.0
21,R11,95701410.0
21,R12,4626320.0
21,R13,2313105.0
21,R14,100982.0
21,R15,12646.0
21,R16,40289.0
21,R17,3022249.0
21,R18,4029615.0
21,R19,25184751.0
21,R20,2014786.0
21,R21,67159.0
21,R22,25641.0
21,R23,80770.0
21,R24,35447.0
21,R25,100810.0
21,R26,8392.0
21,R27,3110.0
21,R28,993.0
21,R29,20232.0
21,R30,33942.0
21,R31,4370.0
21,R32,1243.0
21,R33,247.0
21,R34,10523.0
21,R35,3672.0
21,R36,1176.0
21,R37,358.0
21,R38,1474.0
21,R39,201476246.0
21,R40,120885718.0
21,R41,231359.0
21,R42,6939494.0
21,R43,75553811.0
21,R44,840.0
21,R45,20191.0
21,R46,3675.0
21,R47,33722.0
21,R48,2014940.0
21,R49,2775926.0
21,R50,181328727.0
21,R51,55406018.0
21,R52,20147764.0
21,R53,889.0
21,R54,2518950.0
21,R55,22437.0
21,R56,45866.0
22,R1,183925486.0
22,R2,64374328.0
22,R3,55177627.0
22,R4,14714086.0
22,R5,919627338.0
22,R6,2758881513.0
22,R7,367850851.0
22,R8,1220987.0
22,R9,1627504.0
22,R10,70504885.0
22,R11,58243203.0
22,R12,2712415.0
22,R13,1356254.0
22,R14,61494.0
22,R15,7735.0
22,R16,24526.0
22,R17,1839395.0
22,R18,2452367.0
22,R19,15327306.0
22,R20,1226239.0
22,R21,40871.0
22,R22,15430.0
22,R23,49236.0
22,R24,21781.0
22,R25,61354.0
22,R26,5092.0
22,R27,1656.0
22,R28,266.0
22,R29,12347.0
22,R30,20488.0
22,R31,3613.0
22,R32,847.0
22,R33,160.0
22,R34,6231.0
22,R35,2107.0
22,R36,579.0
22,R37,104.0
22,R38,805.0
22,R39,122616961.0
22,R40,73570166.0
22,R41,135618.0
22,R42,4068588.0
22,R43,45981579.0
22,R44,538.0
22,R45,12304.0
22,R46,1594.0
22,R47,20510.0
22,R48,1226286.0
22,R49,1627470.0
22,R50,110355524.0
22,R51,33719666.0
22,R52,12261707.0
22,R53,498.0
22,R54,1532930.0
22,R55,13725.0
22,R56,27921.0
23,R1,522913122.0
23,R2,183019799.0
23,R3,156874262.0
23,R4,41833173.0
23,R5,2614565332.0
23,R6,7843695476.0
23,R7,1045826080.0
23,R8,3260226.0
23,R9,4346857.0
23,R10,200450027.0
23,R11,165589214.0
23,R12,7244832.0
23,R13,3622514.0
23,R14,174498.0
23,R15,21831.0
23,R16,69725.0
23,R17,5229259.0
23,R18,6972257.0
23,R19,43576232.0
23,R20,3486141.0
23,R21,116254.0
23,R22,43594.0
23,R23,139456.0
23,R24,61045.0
23,R25,174379.0
23,R26,14014.0
23,R27,1008.0
23,R28,1013.0
23,R29,34920.0
23,R30,58208.0
23,R31,2013.0
23,R32,2222.0
23,R33,490.0
23,R34,17431.0
23,R35,1335.0
23,R36,2293.0
23,R37,435.0
23,R38,1597.0
23,R39,348608654.0
23,R40,209165336.0
23,R41,362319.0
23,R42,10867342.0
23,R43,130728294.0
23,R44,1515.0
23,R45,34947.0
23,R46,2589.0
23,R47,58163.0
23,R48,3486170.0
23,R49,4346927.0
23,R50,313747830.0
23,R51,95867431.0
23,R52,34860922.0
23,R53,1426.0
23,R54,4357769.0
23,R55,38872.0
23,R56,79361.0
24,R1,435165938.0
24,R2,152308272.0
24,R3,130549815.0
24,R4,34813306.0
24,R5,2175828912.0
24,R6,6527486763.0
24,R7,870331611.0
24,R8,2645657.0
24,R9,3527641.0
24,R10,166813578.0
24,R11,137802527.0
24,R12,5879449.0
24,R13,2939681.0
24,R14,145268.0
24,R15,18246.0
24,R16,58037.0
24,R17,4351785.0
24,R18,5802348.0
24,R19,36263888.0
24,R20,2901188.0
24,R21,96841.0
24,R22,36316.0
24,R23,116121.0
24,R24,50790.0
24,R25,145061.0
24,R26,11663.0
24,R27,818.0
24,R28,1364.0
24,R29,29108.0
24,R30,48490.0
24,R31,1409.0
24,R32,1716.0
24,R33,627.0
24,R34,14706.0
24,R35,898.0
24,R36,1447.0
24,R37,581.0
24,R38,1295.0
24,R39,290110565.0
24,R40,174066450.0
24,R41,294139.0
24,R42,8819139.0
24,R43,108791444.0
24,R44,1226.0
24,R45,29134.0
24,R46,1923.0
24,R47,48459.0
24,R48,2901168.0
24,R49,3527617.0
24,R50,261099542.0
24,R51,79780444.0
24,R52,29011222.0
24,R53,2181.0
24,R54,3626408.0
24,R55,32314.0
24,R56,66022.0
25,R1,1751378.0
25,R2,612984.0
25,R3,525433.0
25,R4,140199.0
25,R5,8757002.0
25,R6,26270722.0
25,R7,3502785.0
25,R8,13166.0
25,R9,17581.0
25,R10,671432.0
25,R11,554602.0
25,R12,29280.0
25,R13,14637.0
25,R14,594.0
25,R15,187.0
25,R16,264.0
25,R17,17563.0
25,R18,23370.0
25,R19,145995.0
25,R20,11675.0
25,R21,415.0
25,R22,206.0
25,R23,522.0
25,R24,335.0
25,R25,606.0
25,R26,93.0
25,R27,2.0
25,R28,0.0
25,R29,181.0
25,R30,293.0
25,R31,8.0
25,R32,18.0
25,R33,0.0
25,R34,167.0
25,R35,14.0
25,R36,18.0
25,R37,0.0
25,R38,0.0
25,R39,1167595.0
25,R40,700596.0
25,R41,1478.0
25,R42,43927.0
25,R43,437845.0
25,R44,12.0
25,R45,159.0
25,R46,2.0
25,R47,234.0
25,R48,11722.0
25,R49,17576.0
25,R50,1050862.0
25,R51,320915.0
25,R52,116809.0
25,R53,8.0
25,R54,14596.0
25,R55,208.0
25,R56,413.0
26,R1,2474705.0
26,R2,866179.0
26,R3,742433.0
26,R4,197976.0
26,R5,12373524.0
26,R6,37120572.0
26,R7,4949410.0
26,R8,16514.0
26,R9,22020.0
26,R10,948636.0
26,R11,783656.0
26,R12,36701.0
26,R13,18372.0
26,R14,842.0
26,R15,157.0
26,R16,329.0
26,R17,24758.0
26,R18,33012.0
26,R19,206252.0
26,R20,16498.0
26,R21,556.0
26,R22,227.0
26,R23,659.0
26,R24,288.0
26,R25,826.0
26,R26,78.0
26,R27,4.0
26,R28,2.0
26,R29,189.0
26,R30,313.0
26,R31,7.0
26,R32,22.0
26,R33,0.0
26,R34,127.0
26,R35,4.0
26,R36,5.0
26,R37,0.0
26,R38,0.0
26,R39,1649803.0
26,R40,989882.0
26,R41,1836.0
26,R42,55066.0
26,R43,618677.0
26,R44,7.0
26,R45,166.0
26,R46,2.0
26,R47,276.0
26,R48,16528.0
26,R49,22063.0
26,R50,1484846.0
26,R51,453708.0
26,R52,164981.0
26,R53,10.0
26,R54,20645.0
26,R55,199.0
26,R56,378.0
27,R1,779233599.0
27,R2,272731797.0
27,R3,233770090.0
27,R4,62338891.0
27,R5,3896167565.0
27,R6,11688502569.0
27,R7,1558467175.0
27,R8,5074907.0
27,R9,6766647.0
27,R10,298706202.0
27,R11,246757298.0
27,R12,11277700.0
27,R13,5639012.0
27,R14,259767.0
27,R15,32570.0
27,R16,103918.0
27,R17,7792505.0
27,R18,10389842.0
27,R19,64936262.0
27,R20,5194916.0
27,R21,173234.0
27,R22,64984.0
27,R23,207963.0
27,R24,91119.0
27,R25,259766.0
27,R26,20859.0
27,R27,1064.0
27,R28,1523.0
27,R29,52068.0
27,R30,86698.0
27,R31,2438.0
27,R32,4573.0
27,R33,542.0
27,R34,26096.0
27,R35,1589.0
27,R36,2338.0
27,R37,182.0
27,R38,755.0
27,R39,519489129.0
27,R40,311693552.0
27,R41,563899.0
27,R42,16916316.0
27,R43,194808523.0
27,R44,2577.0
27,R45,51948.0
27,R46,1311.0
27,R47,86618.0
27,R48,5194938.0
27,R49,6766573.0
27,R50,467540155.0
27,R51,142859492.0
27,R52,51949021.0
27,R53,2353.0
27,R54,6493722.0
27,R55,57790.0
27,R56,118307.0
28,R1,599517619.0
28,R2,209831234.0
28,R3,179855342.0
28,R4,47961500.0
28,R5,2997588175.0
28,R6,8992764312.0
28,R7,1199035238.0
28,R8,4479788.0
28,R9,5972998.0
28,R10,229815136.0
28,R11,189847278.0
28,R12,9955053.0
28,R13,4977536.0
28,R14,199864.0
28,R15,24991.0
28,R16,79991.0
28,R17,5995278.0
28,R18,7993599.0
28,R19,49959814.0
28,R20,3996782.0
28,R21,133272.0
28,R22,49978.0
28,R23,159943.0
28,R24,69958.0
28,R25,199841.0
28,R26,16078.0
28,R27,953.0
28,R28,771.0
28,R29,39972.0
28,R30,66670.0
28,R31,1739.0
28,R32,2134.0
28,R33,250.0
28,R34,20076.0
28,R35,1119.0
28,R36,1571.0
28,R37,156.0
28,R38,574.0
28,R39,399678425.0
28,R40,239807048.0
28,R41,497848.0
28,R42,14932495.0
28,R43,149879435.0
28,R44,1964.0
28,R45,40007.0
28,R46,895.0
28,R47,66668.0
28,R48,3996792.0
28,R49,5973005.0
28,R50,359710611.0
28,R51,109911577.0
28,R52,39967873.0
28,R53,1743.0
28,R54,4995998.0
28,R55,44474.0
28,R56,90869.0
29,R1,439886138.0
29,R2,153960982.0
29,R3,131965842.0
29,R4,35190921.0
29,R5,2199430823.0
29,R6,6598292110.0
29,R7,879772277.0
29,R8,2885151.0
29,R9,3846823.0
29,R10,168623064.0
29,R11,139297298.0
29,R12,6411468.0
29,R13,3205702.0
29,R14,146648.0
29,R15,18328.0
29,R16,58649.0
29,R17,4399020.0
29,R18,5865161.0
29,R19,36657181.0
29,R20,2932595.0
29,R21,97784.0
29,R22,36649.0
29,R23,117323.0
29,R24,51441.0
29,R25,146720.0
29,R26,11744.0
29,R27,1409.0
29,R28,658.0
29,R29,29335.0
29,R30,48982.0
29,R31,1450.0
29,R32,1734.0
29,R33,178.0
29,R34,14771.0
29,R35,1020.0
29,R36,2339.0
29,R37,361.0
29,R38,394.0
29,R39,293257512.0
29,R40,175954557.0
29,R41,320748.0
29,R42,9617113.0
29,R43,109971565.0
29,R44,1867.0
29,R45,29349.0
29,R46,1263.0
29,R47,48961.0
29,R48,2932680.0
29,R49,3846857.0
29,R50,263931734.0
29,R51,80645791.0
29,R52,29325851.0
29,R53,2298.0
29,R54,3665738.0
29,R55,32603.0
29,R56,66666.0
3,R1,199752181.0
3,R2,69913236.0
3,R3,59925706.0
3,R4,15980171.0
3,R5,998760168.0
3,R6,2996280648.0
3,R7,399504124.0
3,R8,1190839.0
3,R9,1587820.0
3,R10,76571752.0
3,R11,63254813.0
3,R12,2646303.0
3,R13,1323314.0
3,R14,66800.0
3,R15,8347.0
3,R16,26723.0
3,R17,1997543.0
3,R18,2663517.0
3,R19,16646019.0
3,R20,1331687.0
3,R21,44420.0
3,R22,16842.0
3,R23,53335.0
3,R24,23355.0
3,R25,66717.0
3,R26,5412.0
3,R27,457.0
3,R28,265.0
3,R29,13393.0
3,R30,22303.0
3,R31,1600.0
3,R32,667.0
3,R33,1186.0
3,R34,6727.0
3,R35,1068.0
3,R36,626.0
3,R37,33.0
3,R38,240.0
3,R39,133168100.0
3,R40,79900834.0
3,R41,132338.0
3,R42,3969410.0
3,R43,49938032.0
3,R44,599.0
3,R45,13612.0
3,R46,497.0
3,R47,22271.0
3,R48,1331704.0
3,R49,1587826.0
3,R50,119851323.0
3,R51,36621242.0
3,R52,13316822.0
3,R53,1197.0
3,R54,1664597.0
3,R55,14916.0
3,R56,30370.0
30,R1,10501544.0
30,R2,3675566.0
30,R3,3150481.0
30,R4,840121.0
30,R5,52507620.0
30,R6,157522883.0
30,R7,21003048.0
30,R8,74238.0
30,R9,98985.0
30,R10,4025622.0
30,R11,3325521.0
30,R12,164968.0
30,R13,82465.0
30,R14,3502.0
30,R15,438.0
30,R16,1421.0
30,R17,105014.0
30,R18,140018.0
30,R19,875132.0
30,R20,70012.0
30,R21,2348.0
30,R22,875.0
30,R23,2798.0
30,R24,1248.0
30,R25,3529.0
30,R26,286.0
30,R27,81.0
30,R28,21.0
30,R29,714.0
30,R30,1189.0
30,R31,29.0
30,R32,62.0
30,R33,5.0
30,R34,358.0
30,R35,14.0
30,R36,41.0
30,R37,0.0
30,R38,13.0
30,R39,7001033.0
30,R40,4200632.0
30,R41,8264.0
30,R42,247400.0
30,R43,2625382.0
30,R44,58.0
30,R45,712.0
30,R46,30.0
30,R47,1179.0
30,R48,70022.0
30,R49,98982.0
30,R50,6300938.0
30,R51,1925279.0
30,R52,700119.0
30,R53,80.0
30,R54,87526.0
30,R55,778.0
30,R56,1591.0
31,R1,464235.0
31,R2,162473.0
31,R3,139262.0
31,R4,37138.0
31,R5,2321028.0
31,R6,6963107.0
31,R7,928411.0
31,R8,2501.0
31,R9,3359.0
31,R10,177946.0
31,R11,147041.0
31,R12,5556.0
31,R13,2777.0
31,R14,154.0
31,R15,19.0
31,R16,110.0
31,R17,4642.0
31,R18,6190.0
31,R19,38683.0
31,R20,3095.0
31,R21,151.0
31,R22,40.0
31,R23,124.0
31,R24,119.0
31,R25,193.0
31,R26,12.0
31,R27,0.0
31,R28,0.0
31,R29,31.0
