state_code,resource_id,quantity
18,R40,89872061
18,R41,153757
18,R42,4612658
18,R43,56170043
18,R44,622
18,R45,14980
18,R46,210
18,R47,24970
18,R48,1497869
18,R49,1845065
18,R5,1123400736
18,R50,134808086
18,R51,41191363
18,R52,14978678
18,R53,416
18,R54,1872332
18,R55,16642
18,R56,34044
18,R6,3370202208
18,R7,449360294
18,R8,1383800
18,R9,1845065
19,R1,646395962
19,R10,247785117
19,R11,204692054
19,R12,9618564
19,R13,4809281
19,R14,215466
19,R15,26937
19,R16,86190
19,R17,6463960
19,R18,8618612
19,R19,53866330
19,R2,226238587
19,R20,4309306
19,R21,143640
19,R22,53866
19,R23,172373
19,R24,75417
19,R25,215466
19,R26,17237
19,R27,859
19,R28,428
19,R29,43095
19,R3,193918792
19,R30,71827
19,R31,1791
19,R32,2153
19,R33,269
19,R34,21547
19,R35,859
19,R36,1199
19,R37,81
19,R38,284
19,R39,430930642
19,R4,51711679
19,R40,258558386
19,R41,480927
19,R42,14427843
19,R43,161598990
19,R44,1791
19,R45,43095
19,R46,616
19,R47,71827
19,R48,4309306
19,R49,5771135
19,R5,3231979812
19,R50,387837576
19,R51,118505928
19,R52,43093065
19,R53,1199
19,R54,5386634
19,R55,47881
19,R56,97937
19,R6,9695939436
19,R7,1292791925
19,R8,4328350
19,R9,5771135
2,R1,49147490
2,R10,18839872
2,R11,15563371
2,R12,707710
2,R13,353855
2,R14,16382
2,R15,2053
2,R16,6558
2,R17,491474
2,R18,655300
2,R19,4095622
2,R2,17201623
2,R20,327649
2,R21,10923
2,R22,4095
2,R23,13105
2,R24,5732
2,R25,16382
2,R26,1314
2,R27,64
2,R28,32
2,R29,3276
2,R3,14744248
2,R30,5460
2,R31,136
2,R32,162
2,R33,23
2,R34,1636
2,R35,64
2,R36,89
2,R37,2
2,R38,25
2,R39,32764994
2,R4,3931797
2,R40,19658996
2,R41,35386
2,R42,1061566
2,R43,12286875
2,R44,136
2,R45,3276
2,R46,42
2,R47,5460
2,R48,327649
2,R49,424625
2,R5,245737452
2,R50,29488494
2,R51,9010374
2,R52,3276500
2,R53,89
2,R54,409560
2,R55,3640
2,R56,7442
2,R6,737212356
2,R7,98294981
2,R8,318472
2,R9,424625
20,R1,237514565
20,R10,91047251
20,R11,75212942
20,R12,3002296
20,R13,1501151
20,R14,79166
20,R15,9894
20,R16,31670
20,R17,2375147
20,R18,3166860
20,R19,19792877
20,R2,83130101
20,R20,1583431
20,R21,52782
20,R22,19795
20,R23,63335
20,R24,27715
20,R25,79166
20,R26,6337
20,R27,314
20,R28,155
20,R29,15834
20,R3,71254374
20,R30,26389
20,R31,658
20,R32,794
20,R33,101
20,R34,7916
20,R35,314
20,R36,433
20,R37,25
20,R38,104
20,R39,158343043
20,R4,19001170
20,R40,95005829
20,R41,150113
20,R42,4503437
20,R43,59378645
20,R44,658
20,R45,15834
20,R46,230
20,R47,26389
20,R48,1583431
20,R49,1801381
20,R5,1187572824
20,R50,142508736
20,R51,43544339
20,R52,15834307
20,R53,433
20,R54,1979287
20,R55,17593
20,R56,35989
20,R6,3562718472
20,R7,475029130
20,R8,1351034
20,R9,1801381
21,R1,302214370
21,R10,115848844
21,R11,95701214
21,R12,4626152
21,R13,2313077
21,R14,100736
21,R15,12588
21,R16,40289
21,R17,3022141
21,R18,4029527
21,R19,25184527
21,R2,105775027
21,R20,2014766
21,R21,67159
21,R22,25181
21,R23,80590
21,R24,35262
21,R25,100736
21,R26,8059
21,R27,397
21,R28,197
21,R29,20147
21,R3,90664306
21,R30,33578
21,R31,840
21,R32,1007
21,R33,121
21,R34,10073
21,R35,397
21,R36,552
21,R37,35
21,R38,131
21,R39,201476246
21,R4,24177150
21,R40,120885743
21,R41,231310
21,R42,6939229
21,R43,75553596
21,R44,840
21,R45,20147
21,R46,287
21,R47,33578
21,R48,2014766
21,R49,2775690
21,R5,1511071848
21,R50,181328627
21,R51,55405970
21,R52,20147620
21,R53,552
21,R54,2518454
21,R55,22381
21,R56,45788
21,R6,4533215544
21,R7,604428739
21,R8,2081765
21,R9,2775690
22,R1,183925426
22,R10,70504745
22,R11,58243050
22,R12,2712348
22,R13,1356179
22,R14,61314
22,R15,7664
22,R16,24526
22,R17,1839256
22,R18,2452338
22,R19,15327118
22,R2,64373899
22,R20,1226171
22,R21,40871
22,R22,15325
22,R23,49048
22,R24,21457
22,R25,61314
22,R26,4908
22,R27,244
22,R28,118
22,R29,12264
22,R3,55177627
22,R30,20437
22,R31,514
22,R32,612
22,R33,78
22,R34,6131
22,R35,244
22,R36,341
22,R37,20
22,R38,80
22,R39,122616950
22,R4,14714034
22,R40,73570166
22,R41,135618
22,R42,4068516
22,R43,45981358
22,R44,514
22,R45,12264
22,R46,175
22,R47,20437
22,R48,1226171
22,R49,1627414
22,R5,919627128
22,R50,110355259
22,R51,33719666
22,R52,12261691
22,R53,341
22,R54,1532718
22,R55,13625
22,R56,27871
22,R6,2758881384
22,R7,367850851
22,R8,1220554
22,R9,1627414
23,R1,522913025
23,R10,200449991
23,R11,165589122
23,R12,7244765
23,R13,3622381
23,R14,174304
23,R15,21787
23,R16,69725
23,R17,5229134
23,R18,6972170
23,R19,43576082
23,R2,183019561
23,R20,3486077
23,R21,116202
23,R22,43576
23,R23,139438
23,R24,61007
23,R25,174304
23,R26,13946
23,R27,696
23,R28,349
23,R29,34864
23,R3,156873908
23,R30,58104
23,R31,1456
23,R32,1747
23,R33,212
23,R34,17431
23,R35,696
23,R36,974
23,R37,58
23,R38,226
23,R39,348608683
23,R4,41833042
23,R40,209165206
23,R41,362234
23,R42,10867142
23,R43,130728259
23,R44,1456
23,R45,34864
23,R46,499
23,R47,58104
23,R48,3486077
23,R49,4346857
23,R5,2614565124
23,R50,313747819
23,R51,95867393
23,R52,34860864
23,R53,974
23,R54,4357613
23,R55,38730
23,R56,79228
23,R6,7843695372
23,R7,1045826050
23,R8,3260146
23,R9,4346857
24,R1,435165782
24,R10,166813550
24,R11,137802498
24,R12,5879245
24,R13,2939618
24,R14,145061
24,R15,18130
24,R16,58019
24,R17,4351661
24,R18,5802205
24,R19,36263816
24,R2,152308024
24,R20,2901104
24,R21,96697
24,R22,36265
24,R23,116042
24,R24,50766
24,R25,145061
24,R26,11600
24,R27,578
24,R28,287
24,R29,29010
24,R3,130549733
24,R30,48354
24,R31,1206
24,R32,1451
24,R33,185
24,R34,14504
24,R35,578
24,R36,802
24,R37,55
24,R38,197
24,R39,290110522
24,R4,34813259
24,R40,174066310
24,R41,293963
24,R42,8818870
24,R43,108791444
24,R44,1206
24,R45,29010
24,R46,416
24,R47,48354
24,R48,2901104
24,R49,3527550
24,R5,2175828912
24,R50,261099473
24,R51,79780397
24,R52,29011049
24,R53,802
24,R54,3626382
24,R55,32231
24,R56,65930
24,R6,6527486736
24,R7,870331565
24,R8,2645657
24,R9,3527550
25,R1,1751378
25,R10,671362
25,R11,554602
25,R12,29260
25,R13,14629
25,R14,583
25,R15,74
25,R16,234
25,R17,17513
25,R18,23352
25,R19,145948
25,R2,612984
25,R20,11675
25,R21,390
25,R22,146
25,R23,467
25,R24,204
25,R25,583
25,R26,47
25,R27,2
25,R28,0
25,R29,116
25,R3,525415
25,R30,194
25,R31,4
25,R32,6
25,R33,0
25,R34,58
25,R35,2
25,R36,2
25,R37,0
25,R38,0
25,R39,1167586
25,R4,140111
25,R40,700553
25,R41,1463
25,R42,43889
25,R43,437845
25,R44,4
25,R45,116
25,R46,1
25,R47,194
25,R48,11675
25,R49,17557
25,R5,8756892
25,R50,1050826
25,R51,321086
25,R52,116760
25,R53,2
25,R54,14596
25,R55,128
25,R56,266
25,R6,26270676
25,R7,3502757
25,R8,13166
25,R9,17557
26,R1,2474705
26,R10,948636
26,R11,783656
26,R12,36701
26,R13,18349
26,R14,826
26,R15,103
26,R16,329
26,R17,24746
26,R18,32996
26,R19,206225
26,R2,866147
26,R20,16498
26,R21,550
26,R22,206
26,R23,659
26,R24,288
26,R25,826
26,R26,66
26,R27,4
26,R28,1
26,R29,166
26,R3,742412
26,R30,276
26,R31,7
26,R32,8
26,R33,0
26,R34,82
26,R35,4
26,R36,5
26,R37,0
26,R38,0
26,R39,1649803
26,R4,197976
26,R40,989882
26,R41,1836
26,R42,55049
26,R43,618677
26,R44,7
26,R45,166
26,R46,2
26,R47,276
26,R48,16498
26,R49,22020
26,R5,12373524
26,R50,1484822
26,R51,453696
26,R52,164981
26,R53,5
26,R54,20623
26,R55,184
26,R56,374
26,R6,37120572
26,R7,4949410
26,R8,16514
26,R9,22020
27,R1,779233502
27,R10,298706176
27,R11,246757276
27,R12,11277542
27,R13,5638770
27,R14,259740
27,R15,32473
27,R16,103898
27,R17,7792330
27,R18,10389774
27,R19,64936122
27,R2,272731725
27,R20,5194889
27,R21,173161
27,R22,64936
27,R23,207796
27,R24,90910
27,R25,259740
27,R26,20779
27,R27,1036
27,R28,516
27,R29,51948
27,R3,233770044
27,R30,86580
27,R31,2161
27,R32,2600
27,R33,328
27,R34,25975
27,R35,1036
27,R36,1440
27,R37,98
27,R38,344
27,R39,519489002
27,R4,62338688
27,R40,311693398
27,R41,563876
27,R42,16916302
27,R43,194808378
27,R44,2161
27,R45,51948
27,R46,748
27,R47,86580
27,R48,5194889
27,R49,6766524
27,R5,3896167512
27,R50,467540105
27,R51,142859478
27,R52,51948897
27,R53,1440
27,R54,6493612
27,R55,57720
27,R56,118060
27,R6,11688502536
27,R7,1558467005
27,R8,5074894
27,R9,6766524
28,R1,599517619
28,R10,229815086
28,R11,189847247
28,R12,9954993
28,R13,4977490
28,R14,199835
28,R15,24980
28,R16,79933
28,R17,5995173
28,R18,7993570
28,R19,49959802
28,R2,209831166
28,R20,3996782
28,R21,133228
28,R22,49956
28,R23,159868
28,R24,69946
28,R25,199835
28,R26,15982
28,R27,802
28,R28,400
28,R29,39972
28,R3,179855285
28,R30,66611
28,R31,1669
28,R32,1998
28,R33,250
28,R34,19983
28,R35,802
28,R36,1110
28,R37,76
28,R38,272
28,R39,399678413
28,R4,47961412
28,R40,239807048
28,R41,497745
28,R42,14932495
28,R43,149879404
28,R44,1669
28,R45,39972
28,R46,572
28,R47,66611
28,R48,3996782
28,R49,5972998
28,R5,2997588096
28,R50,359710572
28,R51,109911564
28,R52,39967841
28,R53,1110
28,R54,4995978
28,R55,44411
28,R56,90834
28,R6,8992764288
28,R7,1199035238
28,R8,4479748
28,R9,5972998
29,R1,439886138
29,R10,168623021
29,R11,139297280
29,R12,6411378
29,R13,3205688
29,R14,146629
29,R15,18328
29,R16,58649
29,R17,4398865
29,R18,5865146
29,R19,36657176
29,R2,153960145
29,R20,2932572
29,R21,97758
29,R22,36649
29,R23,117308
29,R24,51314
29,R25,146629
29,R26,11722
29,R27,586
29,R28,294
29,R29,29324
29,R3,131965842
29,R30,48876
29,R31,1219
29,R32,1466
29,R33,178
29,R34,14668
29,R35,586
29,R36,817
29,R37,50
29,R38,194
29,R39,293257426
29,R4,35190893
29,R40,175954457
29,R41,320570
29,R42,9617056
29,R43,109971536
29,R44,1219
29,R45,29324
29,R46,419
29,R47,48876
29,R48,2932572
29,R49,3846823
29,R5,2199430692
29,R50,263931682
29,R51,80645791
29,R52,29325744
29,R53,817
29,R54,3665719
29,R55,32586
29,R56,66649
29,R6,6598292076
29,R7,879772277
29,R8,2885114
29,R9,3846823
3,R1,199752034
3,R10,76571614
3,R11,63254813
3,R12,2646275
3,R13,1323139
3,R14,66588
3,R15,8321
3,R16,26633
3,R17,1997522
3,R18,2663359
3,R19,16646006
3,R2,69913210
3,R20,1331676
3,R21,44387
3,R22,16645
3,R23,53269
3,R24,23302
3,R25,66588
3,R26,5326
3,R27,271
3,R28,131
3,R29,13315
3,R3,59925602
3,R30,22194
3,R31,550
3,R32,667
3,R33,85
3,R34,6660
3,R35,271
3,R36,367
3,R37,18
3,R38,92
3,R39,133168022
3,R4,15980162
3,R40,79900810
3,R41,132316
3,R42,3969410
3,R43,49938005
3,R44,550
3,R45,13315
3,R46,193
3,R47,22194
3,R48,1331676
3,R49,1587766
3,R5,998760168
3,R50,119851224
3,R51,36621203
3,R52,13316798
3,R53,367
3,R54,1664597
3,R55,14795
3,R56,30265
3,R6,2996280504
3,R7,399504067
3,R8,1190821
3,R9,1587766
30,R1,10501524
30,R10,4025585
30,R11,3325483
30,R12,164933
30,R13,82465
30,R14,3502
30,R15,438
30,R16,1399
30,R17,105014
30,R18,140018
30,R19,875126
30,R2,3675533
30,R20,70012
30,R21,2334
30,R22,875
30,R23,2798
30,R24,1225
30,R25,3502
30,R26,278
30,R27,14
30,R28,7
30,R29,701
30,R3,3150457
30,R30,1168
30,R31,29
30,R32,34
30,R33,5
30,R34,349
30,R35,14
30,R36,20
30,R37,0
30,R38,5
30,R39,7001016
30,R4,840121
30,R40,4200610
30,R41,8246
30,R42,247400
30,R43,2625382
30,R44,29
30,R45,701
30,R46,10
30,R47,1168
30,R48,70012
30,R49,98958
30,R5,52507620
30,R50,6300914
30,R51,1925279
30,R52,700102
30,R53,20
30,R54,87511
30,R55,778
30,R56,1591
30,R6,157522860
30,R7,21003048
30,R8,74220
30,R9,98958
31,R1,464206
31,R10,177946
31,R11,146998
31,R12,5556
31,R13,2777
31,R14,154
31,R15,19
31,R16,62
31,R17,4642
31,R18,6190
31,R19,38683
31,R2,162473
31,R20,3095
31,R21,103
31,R22,40
31,R23,124
31,R24,55
31,R25,154
31,R26,12
31,R27,0
31,R28,0
31,R29,31
31,R3,139262
31,R30,52
31,R31,1
31,R32,2
31,R33,0
31,R34,14
31,R35,0
31,R36,0
31,R37,0
31,R38,0
31,R39,309470
31,R4,37138
31,R40,185682
31,R41,278
31,R42,8333
31,R43,116052
31,R44,1
31,R45,31
31,R46,0
31,R47,52
31,R48,3095
31,R49,3334
31,R5,2321028
31,R50,278524
31,R51,85105
31,R52,30947
31,R53,0
31,R54,3869
31,R55,34
31,R56,70
31,R6,6963084
31,R7,928411
31,R8,2501
31,R9,3334
32,R1,240523639
32,R10,92200728
32,R11,76165819
32,R12,3769802
32,R13,1884905
32,R14,80173
32,R15,10020
32,R16,32071
32,R17,2405238
32,R18,3206983
32,R19,20043637
32,R2,84183274
32,R20,1603490
32,R21,53449
32,R22,20040
32,R23,64140
32,R24,28060
32,R25,80173
32,R26,6419
32,R27,319
32,R28,160
32,R29,16032
32,R3,72157092
32,R30,26726
32,R31,670
32,R32,799
32,R33,98
32,R34,8020
32,R35,319
32,R36,446
32,R37,28
32,R38,104
32,R39,160349093
32,R4,19241890
32,R40,96209458
32,R41,188490
32,R42,5654702
32,R43,60130909
32,R44,670
32,R45,16032
32,R46,227
32,R47,26726
32,R48,1603490
32,R49,2261878
32,R5,1202618196
32,R50,144314182
32,R51,44096002
32,R52,16034911
32,R53,446
32,R54,2004362
32,R55,17821
32,R56,36445
32,R6,3607854588
32,R7,481047278
32,R8,1696414
32,R9,2261878
33,R1,508306459
33,R10,194850808
33,R11,160963710
33,R12,8707197
33,R13,4353593
33,R14,169430
33,R15,21178
33,R16,67778
33,R17,5083066
33,R18,6777420
33,R19,42358864
33,R2,177907263
33,R20,3388715
33,R21,112959
33,R22,42364
33,R23,135545
33,R24,59302
33,R25,169430
33,R26,13558
33,R27,677
33,R28,342
33,R29,33885
33,R3,152491940
33,R30,56477
33,R31,1414
33,R32,1697
33,R33,212
33,R34,16946
33,R35,677
33,R36,937
33,R37,66
33,R38,223
33,R39,338870973
33,R4,40664512
33,R40,203322582
33,R41,435361
33,R42,13060793
33,R43,127076622
33,R44,1414
33,R45,33885
33,R46,482
33,R47,56477
33,R48,3388715
33,R49,5224313
33,R5,2541532296
33,R50,304983878
33,R51,93189524
33,R52,33887095
33,R53,937
33,R54,4235884
33,R55,37658
33,R56,77017
33,R6,7624596888
33,R7,1016612918
33,R8,3918234
33,R9,5224313
34,R1,8751401
34,R10,3354702
34,R11,2771278
34,R12,141778
34,R13,70888
34,R14,2917
34,R15,365
34,R16,1166
34,R17,87514
34,R18,116686
34,R19,729283
34,R2,3062989
34,R20,58342
34,R21,1944
34,R22,730
34,R23,2333
34,R24,1022
34,R25,2917
34,R26,232
34,R27,11
34,R28,5
34,R29,582
34,R3,2625419
34,R30,974
34,R31,23
34,R32,30
34,R33,2
34,R34,292
34,R35,11
34,R36,17
34,R37,0
34,R38,2
34,R39,5834267
34,R4,700110
34,R40,3500559
34,R41,7088
34,R42,212669
34,R43,2187850
34,R44,23
34,R45,582
34,R46,8
34,R47,974
34,R48,58342
34,R49,85068
34,R5,43757004
34,R50,5250842
34,R51,1604423
34,R52,583426
34,R53,17
34,R54,72929
34,R55,647
34,R56,1326
34,R6,131271012
34,R7,17502802
34,R8,63800
34,R9,85068
35,R1,2651762
35,R10,1016508
35,R11,839725
35,R12,43899
35,R13,21950
35,R14,885
35,R15,111
35,R16,353
35,R17,26517
35,R18,35358
35,R19,220980
35,R2,928117
35,R20,17679
35,R21,591
35,R22,221
35,R23,706
35,R24,309
35,R25,885
35,R26,70
35,R27,2
35,R28,0
35,R29,177
35,R3,795529
35,R30,293
35,R31,7
35,R32,7
35,R33,0
35,R34,89
35,R35,2
35,R36,6
35,R37,0
35,R38,0
35,R39,1767842
35,R4,212140
35,R40,1060702
35,R41,2196
35,R42,65846
35,R43,662941
35,R44,7
35,R45,177
35,R46,1
35,R47,293
35,R48,17679
35,R49,26341
35,R5,13258812
35,R50,1591060
35,R51,486156
35,R52,176782
35,R53,6
35,R54,22099
35,R55,196
35,R56,402
35,R6,39776436
35,R7,5303525
35,R8,19755
35,R9,26341
4,R1,7599240
4,R10,2913043
4,R11,2406426
4,R12,115764
4,R13,57881
4,R14,2532
4,R15,317
4,R16,1014
4,R17,75994
4,R18,101323
4,R19,633270
4,R2,2659734
4,R20,50662
4,R21,1688
4,R22,634
4,R23,2026
4,R24,886
4,R25,2532
4,R26,202
4,R27,10
4,R28,5
4,R29,506
4,R3,2279772
4,R30,845
4,R31,22
4,R32,25
4,R33,2
4,R34,254
4,R35,10
4,R36,14
4,R37,0
4,R38,2
4,R39,5066160
4,R4,607939
4,R40,3039696
4,R41,5788
4,R42,173645
4,R43,1899810
4,R44,22
4,R45,506
4,R46,7
4,R47,845
4,R48,50662
4,R49,69458
4,R5,37996200
4,R50,4559544
4,R51,1393194
4,R52,506616
4,R53,14
4,R54,63326
4,R55,563
4,R56,1152
4,R6,113988600
4,R7,15198480
4,R8,52094
4,R9,69458
5,R1,72621302
5,R10,27838166
5,R11,22996746
5,R12,987348
5,R13,493672
5,R14,24208
5,R15,3024
5,R16,9688
5,R17,726212
5,R18,968284
5,R19,6051776
5,R2,25417456
5,R20,484142
5,R21,16138
5,R22,6054
5,R23,19367
5,R24,8473
5,R25,24208
5,R26,1939
5,R27,94
5,R28,47
5,R29,4840
5,R3,21786389
5,R30,8074
5,R31,204
5,R32,244
5,R33,26
5,R34,2417
5,R35,94
5,R36,128
5,R37,4
5,R38,30
5,R39,48414202
5,R4,5809700
5,R40,29048522
5,R41,49368
5,R42,1481022
5,R43,18155324
5,R44,204
5,R45,4840
5,R46,72
5,R47,8074
5,R48,484142
5,R49,592408
5,R5,363106512
5,R50,43572780
5,R51,13313908
